"tucaseid","age","sex","edu","race","hispanic","metro","social_time","num_children","weekly_earn","diary_date","famincome","hh_size"
20141211141007,85,"M","2. high school diploma","White only","No","No",45,0,NA,20141216,"10. $35,000 to $39,999",2
20141211141022,17,"M","1. < high school diploma","White only","No","Yes",285,1,NA,20141201,"14. $75,000 to $99,999",3
20141211141024,69,"M","3. some college","Black only","No","Yes",580,0,NA,20141214,"14. $75,000 to $99,999",2
20141211141027,80,"M","5. bachelor's degree","White only","No","Yes",510,0,NA,20141220,"14. $75,000 to $99,999",2
20141211141039,27,"F","2. high school diploma","White only","Yes","Yes",420,1,490,20141206,"12. $50,000 to $59,999",3
20141211141044,46,"F","1. < high school diploma","Black only","No","Yes",250,0,346.5,20141208,"7. $20,000 to $24,999",1
20141211141049,46,"F","5. bachelor's degree","White only","No","Yes",470,2,165,20141205,"13. $60,000 to $74,999",4
20141211141051,52,"F","4. associate degree","White only","No","Yes",90,0,942.3,20141219,"11. $40,000 to $49,999",1
20141211141052,66,"M","2. high school diploma","White only","No","Yes",345,0,NA,20141211,"11. $40,000 to $49,999",4
20141211141053,22,"M","3. some college","White only","Yes","Yes",425,0,NA,20141203,"13. $60,000 to $74,999",4
20141211141060,47,"F","4. associate degree","White only","No","No",135,0,77.5,20141214,"1. < $5,000",1
20141211141063,55,"M","3. some college","White only","No","Yes",343,0,1000,20141222,"11. $40,000 to $49,999",1
20141211141066,70,"F","1. < high school diploma","White only","Yes","No",715,0,NA,20141203,"6. $15,000 to $19,999",2
20141211141069,66,"F","2. high school diploma","Black only","No","Yes",655,0,NA,20141210,"11. $40,000 to $49,999",1
20141211141070,29,"M","6. master's degree","White only","No","Yes",610,0,NA,20141229,"5. $12,500 to $14,999",2
20141211141076,62,"M","8. doctoral degree","White only","Yes","Yes",240,0,NA,20141215,"14. $75,000 to $99,999",2
20141211141083,59,"M","5. bachelor's degree","White only","No","Yes",510,0,2500,20141207,"16. >= $150,000",2
20141211141092,44,"F","6. master's degree","White only","No","Yes",125,1,1115.38,20141214,"12. $50,000 to $59,999",2
20141211141094,59,"F","5. bachelor's degree","Other","Yes","Yes",0,0,2884.61,20141208,"16. >= $150,000",2
20141211141095,64,"M","5. bachelor's degree","White only","No","No",30,0,NA,20141216,"9. $30,000 to $34,999",1
20141211141099,31,"M","5. bachelor's degree","Asian only","No","Yes",285,2,NA,20141207,"16. >= $150,000",6
20141211141104,31,"F","1. < high school diploma","White only","Yes","Yes",90,2,160,20141213,"10. $35,000 to $39,999",5
20141211141106,42,"M","3. some college","Asian only","No","Yes",263,0,132.8,20141201,"16. >= $150,000",1
20141211141108,24,"F","3. some college","Black only","No","Yes",195,0,334,20141216,"9. $30,000 to $34,999",2
20141211141115,38,"F","6. master's degree","White only","No","Yes",13,2,NA,20141202,"14. $75,000 to $99,999",4
20141211141118,55,"M","4. associate degree","White only","No","Yes",240,1,300,20141221,"16. >= $150,000",4
20141211141121,71,"F","6. master's degree","White only","No","Yes",310,0,2500,20141220,"15. $100,000 to $149,999",1
20141211141124,66,"M","3. some college","White only","No","No",270,0,NA,20141201,"9. $30,000 to $34,999",2
20141211141127,53,"F","3. some college","White only","No","No",624,0,NA,20141214,"4. $10,000 to $12,499",2
20141211141129,66,"F","3. some college","Other","No","Yes",760,0,NA,20141221,"12. $50,000 to $59,999",2
20141211141131,44,"F","4. associate degree","White only","No","Yes",510,0,700,20141213,"9. $30,000 to $34,999",1
20141211141135,50,"M","2. high school diploma","White only","No","No",324,0,2884.61,20141216,"11. $40,000 to $49,999",2
20141211141136,62,"F","2. high school diploma","White only","No","Yes",260,0,961,20141216,"13. $60,000 to $74,999",2
20141211141137,85,"M","2. high school diploma","White only","No","Yes",490,0,NA,20141202,"9. $30,000 to $34,999",1
20141211141139,49,"F","3. some college","White only","No","No",165,1,1092.5,20141203,"8. $25,000 to $29,999",3
20141211141141,54,"F","4. associate degree","White only","No","No",248,0,1375,20141203,"13. $60,000 to $74,999",3
20141211141153,53,"F","3. some college","White only","Yes","Yes",140,0,NA,20141207,"7. $20,000 to $24,999",2
20141211141156,30,"M","6. master's degree","Black only","No","No",124,0,2200,20141213,"15. $100,000 to $149,999",1
20141211141159,55,"F","4. associate degree","White only","No","Yes",370,0,661.96,20141227,"14. $75,000 to $99,999",2
20141211141162,62,"F","2. high school diploma","White only","No","Yes",420,0,788.46,20141213,"14. $75,000 to $99,999",2
20141211141169,58,"F","2. high school diploma","White only","Yes","Yes",575,0,NA,20141210,"11. $40,000 to $49,999",2
20141211141171,42,"F","2. high school diploma","Other","No","Yes",493,3,400,20141227,"7. $20,000 to $24,999",5
20141211141177,19,"F","4. associate degree","White only","No","No",145,1,NA,20141214,"10. $35,000 to $39,999",2
20141211141178,32,"F","3. some college","Asian only","No","Yes",135,2,NA,20141214,"7. $20,000 to $24,999",4
20141211141179,36,"F","6. master's degree","White only","No","No",160,1,1153.84,20141206,"14. $75,000 to $99,999",3
20141211141180,77,"M","3. some college","Black only","No","Yes",145,2,NA,20141218,"16. >= $150,000",5
20141211141182,25,"F","2. high school diploma","White only","No","Yes",100,2,NA,20141213,"7. $20,000 to $24,999",4
20141211141185,45,"F","5. bachelor's degree","Asian only","No","Yes",175,0,1923.07,20141203,"16. >= $150,000",3
20141211141191,36,"F","2. high school diploma","Asian only","Yes","Yes",190,2,NA,20141206,"9. $30,000 to $34,999",4
20141211141194,85,"F","1. < high school diploma","White only","No","Yes",510,0,NA,20141215,"3. $7,500 to $9,999",1
20141211141195,59,"M","8. doctoral degree","White only","No","Yes",200,0,NA,20141219,"16. >= $150,000",2
20141211141211,30,"F","2. high school diploma","White only","No","Yes",250,2,203,20141202,"12. $50,000 to $59,999",4
20141211141218,67,"F","5. bachelor's degree","White only","No","Yes",45,0,1346.15,20141218,"14. $75,000 to $99,999",1
20141211141223,74,"F","4. associate degree","White only","No","Yes",180,0,NA,20141220,"3. $7,500 to $9,999",1
20141211141225,46,"F","6. master's degree","White only","No","Yes",30,0,800,20141218,"10. $35,000 to $39,999",1
20141211141226,42,"F","4. associate degree","White only","No","Yes",150,2,730,20141208,"15. $100,000 to $149,999",4
20141211141228,60,"M","6. master's degree","White only","No","Yes",105,1,2100,20141219,"15. $100,000 to $149,999",2
20141211141229,36,"F","5. bachelor's degree","White only","No","Yes",150,2,375,20141205,"12. $50,000 to $59,999",4
20141211141231,44,"F","2. high school diploma","Black only","No","Yes",180,0,400,20141213,"8. $25,000 to $29,999",2
20141211141233,32,"F","5. bachelor's degree","Asian only","No","Yes",120,2,1250,20141214,"11. $40,000 to $49,999",4
20141211141236,35,"F","3. some college","White only","No","No",177,0,475,20141209,"5. $12,500 to $14,999",1
20141211141237,80,"M","5. bachelor's degree","White only","No","Yes",115,0,NA,20141207,"13. $60,000 to $74,999",2
20141211141240,44,"F","2. high school diploma","White only","No","No",92,1,452.8,20141210,"7. $20,000 to $24,999",2
20141211141241,62,"F","4. associate degree","Black only","No","Yes",300,0,2052,20141214,"14. $75,000 to $99,999",1
20141211141244,55,"M","2. high school diploma","White only","No","Yes",425,0,NA,20141207,"12. $50,000 to $59,999",3
20141211141246,42,"F","2. high school diploma","Black only","No","Yes",375,0,NA,20141214,"7. $20,000 to $24,999",1
20141211141247,64,"M","2. high school diploma","White only","No","Yes",240,0,NA,20141202,"7. $20,000 to $24,999",2
20141211141249,42,"F","5. bachelor's degree","White only","No","Yes",120,1,1009.61,20141206,"15. $100,000 to $149,999",3
20141211141253,55,"F","8. doctoral degree","White only","No","Yes",290,0,1826.92,20141219,"16. >= $150,000",2
20141211141257,79,"F","6. master's degree","White only","No","Yes",105,0,NA,20141217,"15. $100,000 to $149,999",2
20141211141259,74,"F","2. high school diploma","White only","No","Yes",175,0,NA,20141214,"4. $10,000 to $12,499",1
20141211141263,51,"F","5. bachelor's degree","White only","No","Yes",0,1,1753.84,20141208,"15. $100,000 to $149,999",3
20141211141264,32,"M","6. master's degree","White only","Yes","Yes",320,0,NA,20141220,"15. $100,000 to $149,999",1
20141211141265,65,"F","2. high school diploma","White only","No","Yes",295,0,NA,20141214,"2. $5,000-$7,499",1
20141211141268,72,"F","4. associate degree","White only","No","Yes",587,0,360,20141219,"8. $25,000 to $29,999",1
20141211141274,15,"F","1. < high school diploma","White only","No","Yes",35,1,NA,20141216,"15. $100,000 to $149,999",4
20141211141276,35,"M","6. master's degree","White only","No","Yes",323,2,776,20141213,"13. $60,000 to $74,999",4
20141211141277,23,"M","5. bachelor's degree","White only","No","Yes",180,1,125,20141214,"16. >= $150,000",5
20141211141279,17,"F","1. < high school diploma","Other","No","Yes",0,3,161.25,20141207,"16. >= $150,000",5
20141211141288,66,"F","5. bachelor's degree","White only","No","Yes",60,0,159,20141207,"7. $20,000 to $24,999",1
20141211141290,26,"M","2. high school diploma","White only","No","Yes",840,1,312,20141220,"13. $60,000 to $74,999",4
20141211141292,30,"F","5. bachelor's degree","White only","No","Yes",390,0,1250,20141204,"13. $60,000 to $74,999",2
20141211141294,35,"F","2. high school diploma","White only","No","No",165,1,509.6,20141221,"7. $20,000 to $24,999",2
20141211141295,78,"F","3. some college","White only","No","Yes",225,0,324.5,20141205,"4. $10,000 to $12,499",1
20141211141297,60,"F","2. high school diploma","White only","No","No",218,0,NA,20141220,"16. >= $150,000",2
20141211141302,44,"F","3. some college","White only","No","No",282,1,NA,20141204,"4. $10,000 to $12,499",4
20141211141307,59,"F","4. associate degree","White only","No","Yes",0,0,1100,20141208,"15. $100,000 to $149,999",1
20141211141309,30,"F","6. master's degree","White only","No","Yes",95,0,NA,20141213,"1. < $5,000",1
20141211141312,74,"M","2. high school diploma","White only","No","Yes",400,0,NA,20141207,"8. $25,000 to $29,999",2
20141211141313,19,"F","2. high school diploma","White only","No","Yes",210,0,NA,20141220,"10. $35,000 to $39,999",2
20141211141316,52,"M","2. high school diploma","White only","No","Yes",268,0,526.15,20141203,"13. $60,000 to $74,999",2
20141211141317,68,"M","5. bachelor's degree","White only","No","Yes",180,0,2307.69,20141219,"16. >= $150,000",1
20141211141320,40,"F","8. doctoral degree","White only","No","Yes",165,1,650,20141216,"16. >= $150,000",3
20141211141322,44,"F","6. master's degree","White only","No","Yes",38,2,1000,20141202,"13. $60,000 to $74,999",4
20141211141323,43,"F","5. bachelor's degree","White only","No","Yes",200,2,1080,20141214,"16. >= $150,000",4
20141211141334,63,"M","4. associate degree","White only","No","Yes",585,0,NA,20141221,"9. $30,000 to $34,999",2
20141211141335,41,"M","5. bachelor's degree","White only","No","No",60,1,420,20141214,"7. $20,000 to $24,999",3
20141211141337,37,"M","8. doctoral degree","Asian only","No","Yes",180,2,2596.15,20141213,"15. $100,000 to $149,999",4
20141211141339,43,"F","5. bachelor's degree","White only","No","Yes",573,1,2000,20141211,"15. $100,000 to $149,999",2
20141211141340,40,"F","3. some college","Asian only","No","Yes",0,0,507.69,20141222,"16. >= $150,000",1
20141211141343,16,"M","1. < high school diploma","White only","No","Yes",708,1,200,20141229,"7. $20,000 to $24,999",2
20141211141345,47,"M","5. bachelor's degree","White only","No","Yes",600,2,1538.46,20141227,"14. $75,000 to $99,999",5
20141211141346,28,"M","1. < high school diploma","Black only","No","Yes",240,2,345,20141214,"12. $50,000 to $59,999",4
20141211141347,51,"F","5. bachelor's degree","White only","No","No",105,2,109.2,20141202,"10. $35,000 to $39,999",5
20141211141353,66,"M","1. < high school diploma","Black only","No","Yes",670,0,NA,20141219,"6. $15,000 to $19,999",5
20141211141361,31,"M","4. associate degree","White only","No","No",150,0,965,20141206,"12. $50,000 to $59,999",2
20141211141362,42,"F","5. bachelor's degree","White only","No","Yes",305,0,1846.15,20141212,"14. $75,000 to $99,999",2
20141211141363,55,"F","2. high school diploma","White only","No","No",510,0,NA,20141214,"10. $35,000 to $39,999",2
20141211141368,45,"F","3. some college","White only","No","Yes",275,2,NA,20141204,"5. $12,500 to $14,999",4
20141211141369,34,"F","6. master's degree","White only","No","Yes",90,2,2692.3,20141207,"16. >= $150,000",4
20141211141371,57,"F","2. high school diploma","White only","No","No",605,2,NA,20141227,"6. $15,000 to $19,999",5
20141211141373,49,"M","6. master's degree","White only","Yes","Yes",75,0,2884.61,20141216,"14. $75,000 to $99,999",2
20141211141379,57,"F","2. high school diploma","Other","No","Yes",581,1,NA,20141217,"12. $50,000 to $59,999",3
20141211141383,56,"M","1. < high school diploma","Black only","No","Yes",190,0,NA,20141216,"2. $5,000-$7,499",1
20141211141384,73,"F","2. high school diploma","Black only","No","Yes",260,0,NA,20141213,"11. $40,000 to $49,999",1
20141211141386,43,"F","3. some college","White only","Yes","Yes",185,1,1262.5,20141202,"15. $100,000 to $149,999",4
20141211141390,46,"F","4. associate degree","Black only","No","Yes",90,3,520,20141202,"10. $35,000 to $39,999",5
20141211141392,31,"F","8. doctoral degree","White only","No","Yes",164,2,1250,20141206,"16. >= $150,000",4
20141211141394,37,"M","1. < high school diploma","White only","No","Yes",450,5,400,20141214,"9. $30,000 to $34,999",9
20141211141397,31,"M","5. bachelor's degree","White only","No","Yes",638,0,1730.76,20141206,"16. >= $150,000",2
20141211141403,36,"M","5. bachelor's degree","White only","No","Yes",236,2,192.3,20141212,"15. $100,000 to $149,999",4
20141211141405,39,"M","6. master's degree","Black only","No","Yes",40,3,1634.61,20141219,"15. $100,000 to $149,999",5
20141211141409,61,"F","2. high school diploma","White only","No","Yes",220,0,596.15,20141214,"14. $75,000 to $99,999",2
20141211141417,70,"F","6. master's degree","White only","No","Yes",690,0,NA,20141215,"16. >= $150,000",2
20141211141418,46,"F","4. associate degree","White only","No","No",20,2,NA,20141214,"1. < $5,000",4
20141211141424,45,"F","2. high school diploma","White only","Yes","Yes",385,0,1365.38,20141206,"16. >= $150,000",2
20141211141427,71,"M","2. high school diploma","White only","No","Yes",0,0,NA,20141207,"10. $35,000 to $39,999",2
20141211141429,51,"M","5. bachelor's degree","White only","No","Yes",190,0,600,20141209,"10. $35,000 to $39,999",1
20141211141431,53,"M","3. some college","White only","No","No",505,0,NA,20141218,"6. $15,000 to $19,999",1
20141211141433,19,"F","2. high school diploma","White only","Yes","Yes",105,1,NA,20141227,"4. $10,000 to $12,499",2
20141211141434,23,"F","2. high school diploma","White only","No","Yes",180,2,320,20141228,"2. $5,000-$7,499",3
20141211141435,15,"F","1. < high school diploma","White only","Yes","Yes",430,2,NA,20141220,"12. $50,000 to $59,999",4
20141211141439,44,"M","5. bachelor's degree","White only","No","Yes",180,0,1250,20141227,"15. $100,000 to $149,999",2
20141211141441,24,"M","5. bachelor's degree","White only","No","No",0,0,698.18,20141209,"10. $35,000 to $39,999",1
20141211141443,69,"M","1. < high school diploma","Black only","No","Yes",440,0,NA,20141209,"8. $25,000 to $29,999",2
20141211141451,68,"M","2. high school diploma","White only","No","Yes",219,0,448,20141207,"12. $50,000 to $59,999",2
20141211141452,63,"F","2. high school diploma","White only","Yes","Yes",275,0,NA,20141214,"9. $30,000 to $34,999",2
20141211141453,46,"F","2. high school diploma","White only","No","Yes",90,1,920,20141203,"14. $75,000 to $99,999",3
20141211141454,56,"F","2. high school diploma","White only","No","Yes",530,0,390,20141227,"8. $25,000 to $29,999",2
20141211141458,53,"M","1. < high school diploma","White only","No","No",605,0,NA,20141217,"7. $20,000 to $24,999",4
20141211141463,42,"F","6. master's degree","White only","No","No",90,2,865.38,20141215,"14. $75,000 to $99,999",4
20141211141464,80,"F","2. high school diploma","White only","No","Yes",235,0,NA,20141214,"7. $20,000 to $24,999",2
20141211141466,65,"M","5. bachelor's degree","Black only","No","Yes",330,0,NA,20141216,"15. $100,000 to $149,999",2
20141211141471,36,"M","1. < high school diploma","White only","Yes","No",0,1,360,20141213,"3. $7,500 to $9,999",1
20141211141475,38,"M","6. master's degree","White only","No","Yes",90,2,1346.15,20141210,"16. >= $150,000",5
20141211141476,29,"M","2. high school diploma","White only","No","Yes",160,0,480,20141218,"13. $60,000 to $74,999",3
20141211141477,59,"F","2. high school diploma","White only","No","Yes",193,0,1197.6,20141220,"13. $60,000 to $74,999",1
20141211141478,48,"M","2. high school diploma","White only","No","No",250,1,570,20141216,"13. $60,000 to $74,999",3
20141211141481,43,"F","6. master's degree","Asian only","No","Yes",180,2,NA,20141220,"14. $75,000 to $99,999",4
20141211141488,61,"M","5. bachelor's degree","White only","No","Yes",420,0,1350,20141213,"12. $50,000 to $59,999",1
20141211141490,36,"F","3. some college","White only","No","Yes",283,3,374.9,20141227,"5. $12,500 to $14,999",4
20141211141499,48,"M","5. bachelor's degree","White only","No","Yes",585,2,2823.59,20141226,"15. $100,000 to $149,999",4
20141211141502,38,"M","4. associate degree","White only","No","Yes",405,0,1139.5,20141207,"12. $50,000 to $59,999",1
20141211141506,67,"M","1. < high school diploma","White only","No","No",450,0,NA,20141220,"10. $35,000 to $39,999",1
20141211141512,30,"M","3. some college","Black only","No","Yes",0,0,480.76,20141209,"10. $35,000 to $39,999",2
20141211141514,41,"F","4. associate degree","White only","No","Yes",142,0,1057.69,20141209,"7. $20,000 to $24,999",1
20141211141520,56,"M","5. bachelor's degree","White only","No","Yes",296,0,961.53,20141205,"12. $50,000 to $59,999",2
20141211141526,50,"M","6. master's degree","White only","No","Yes",145,0,1923.07,20141203,"16. >= $150,000",4
20141211141529,55,"F","5. bachelor's degree","White only","No","No",305,0,312,20141215,"8. $25,000 to $29,999",2
20141211141530,66,"F","1. < high school diploma","White only","No","No",380,0,NA,20141214,"4. $10,000 to $12,499",1
20141211141533,61,"F","2. high school diploma","White only","No","Yes",287,0,NA,20141202,"13. $60,000 to $74,999",2
20141211141536,85,"M","2. high school diploma","White only","No","Yes",495,0,NA,20141214,"3. $7,500 to $9,999",1
20141211141537,74,"F","2. high school diploma","White only","No","Yes",355,2,100,20141204,"15. $100,000 to $149,999",6
20141211141538,58,"F","2. high school diploma","White only","No","Yes",0,1,640,20141207,"14. $75,000 to $99,999",4
20141211141539,34,"F","5. bachelor's degree","White only","No","Yes",20,1,520,20141213,"15. $100,000 to $149,999",3
20141211141544,76,"F","6. master's degree","White only","No","Yes",240,0,NA,20141207,"16. >= $150,000",2
20141211141546,44,"F","4. associate degree","White only","No","No",120,1,500,20141220,"8. $25,000 to $29,999",2
20141211141550,57,"M","2. high school diploma","White only","No","Yes",126,0,750,20141203,"10. $35,000 to $39,999",1
20141211141554,46,"M","3. some college","Black only","No","Yes",545,0,1346.15,20141207,"14. $75,000 to $99,999",1
20141211141555,60,"M","2. high school diploma","White only","No","Yes",258,0,1538.46,20141202,"11. $40,000 to $49,999",2
20141211141557,33,"F","3. some college","White only","No","Yes",125,3,350,20141203,"16. >= $150,000",6
20141211141565,80,"F","2. high school diploma","White only","No","Yes",815,0,NA,20141214,"10. $35,000 to $39,999",2
20141211141567,52,"M","2. high school diploma","White only","No","No",285,1,1050,20141221,"14. $75,000 to $99,999",4
20141211141571,17,"F","1. < high school diploma","White only","No","Yes",135,1,181.25,20141229,"11. $40,000 to $49,999",3
20141211141578,76,"F","4. associate degree","White only","No","Yes",400,2,NA,20141205,"12. $50,000 to $59,999",3
20141211141580,55,"M","2. high school diploma","Black only","No","Yes",342,0,1076.92,20141206,"14. $75,000 to $99,999",2
20141211141585,31,"M","2. high school diploma","White only","No","No",680,0,1320,20141213,"14. $75,000 to $99,999",1
20141211141587,17,"M","1. < high school diploma","White only","No","Yes",325,5,NA,20141220,"16. >= $150,000",7
20141211141588,24,"F","5. bachelor's degree","Asian only","Yes","Yes",120,0,240,20141207,"14. $75,000 to $99,999",3
20141211141590,44,"F","5. bachelor's degree","White only","No","Yes",580,1,1153.84,20141206,"14. $75,000 to $99,999",3
20141211141595,34,"F","2. high school diploma","White only","No","Yes",211,2,NA,20141208,"11. $40,000 to $49,999",4
20141211141599,46,"M","1. < high school diploma","White only","Yes","Yes",222,0,NA,20141204,"8. $25,000 to $29,999",2
20141211141601,66,"M","1. < high school diploma","White only","No","No",696,0,NA,20141217,"8. $25,000 to $29,999",1
20141211141603,50,"M","6. master's degree","White only","No","Yes",210,0,2884.61,20141205,"16. >= $150,000",2
20141211141608,16,"F","1. < high school diploma","White only","No","Yes",320,2,NA,20141220,"7. $20,000 to $24,999",4
20141211141609,70,"F","5. bachelor's degree","White only","No","Yes",0,0,NA,20141226,"14. $75,000 to $99,999",1
20141211141610,50,"M","5. bachelor's degree","White only","No","Yes",145,0,2211.53,20141203,"16. >= $150,000",2
20141211141615,47,"F","2. high school diploma","White only","No","Yes",270,0,NA,20141210,"11. $40,000 to $49,999",2
20141211141619,40,"F","3. some college","Black only","No","Yes",120,0,600,20141213,"9. $30,000 to $34,999",1
20141211141621,27,"M","4. associate degree","White only","No","No",195,2,NA,20141215,"13. $60,000 to $74,999",4
20141211141622,41,"M","2. high school diploma","Black only","No","Yes",45,0,392.3,20141202,"13. $60,000 to $74,999",3
20141211141623,59,"M","5. bachelor's degree","White only","No","Yes",390,1,519.23,20141213,"11. $40,000 to $49,999",4
20141211141624,62,"M","3. some college","White only","No","No",125,0,599.2,20141218,"10. $35,000 to $39,999",1
20141211141625,58,"F","3. some college","White only","No","Yes",170,2,NA,20141217,"4. $10,000 to $12,499",3
20141211141629,50,"F","2. high school diploma","Black only","No","Yes",100,0,360,20141217,"5. $12,500 to $14,999",1
20141211141634,53,"F","5. bachelor's degree","White only","No",NA,20,0,865.38,20141207,"15. $100,000 to $149,999",2
20141211141638,39,"M","3. some college","Black only","No","Yes",525,0,480,20141219,"6. $15,000 to $19,999",1
20141211141647,78,"F","2. high school diploma","White only","No","Yes",360,0,NA,20141218,"6. $15,000 to $19,999",2
20141211141653,44,"M","5. bachelor's degree","White only","No","Yes",618,2,NA,20141213,"13. $60,000 to $74,999",4
20141211141658,39,"M","1. < high school diploma","White only","Yes","Yes",80,0,730.76,20141229,"14. $75,000 to $99,999",2
20141211141659,47,"F","2. high school diploma","White only","Yes","Yes",20,1,384.61,20141216,"8. $25,000 to $29,999",3
20141211141660,24,"M","4. associate degree","White only","No","No",0,0,1500,20141220,"14. $75,000 to $99,999",1
20141211141665,44,"M","2. high school diploma","White only","No","No",555,2,1050,20141214,"15. $100,000 to $149,999",4
20141211141666,39,"F","3. some college","White only","Yes","Yes",60,3,961.53,20141215,"14. $75,000 to $99,999",5
20141211141667,71,"M","1. < high school diploma","White only","Yes","Yes",465,0,NA,20141207,"3. $7,500 to $9,999",1
20141211141668,58,"F","2. high school diploma","White only","No","Yes",740,0,NA,20141216,"3. $7,500 to $9,999",1
20141211141672,65,"F","6. master's degree","White only","No","Yes",180,1,NA,20141214,"16. >= $150,000",4
20141211141675,79,"F","5. bachelor's degree","White only","No","Yes",568,0,NA,20141215,"14. $75,000 to $99,999",2
20141211141676,51,"M","3. some college","White only","No","No",770,0,NA,20141206,"9. $30,000 to $34,999",2
20141211141678,71,"F","5. bachelor's degree","White only","No","Yes",202,0,NA,20141209,"13. $60,000 to $74,999",2
20141211141683,66,"M","8. doctoral degree","White only","No","Yes",335,0,NA,20141214,"13. $60,000 to $74,999",3
20141211141685,30,"F","3. some college","White only","No","Yes",360,1,692.3,20141213,"15. $100,000 to $149,999",3
20141211141688,27,"M","5. bachelor's degree","White only","No","Yes",320,1,1923.07,20141221,"11. $40,000 to $49,999",3
20141211141689,49,"M","5. bachelor's degree","White only","No","Yes",480,2,NA,20141220,"12. $50,000 to $59,999",3
20141211141692,80,"F","3. some college","White only","No","Yes",300,0,NA,20141203,"9. $30,000 to $34,999",1
20141211141693,57,"M","2. high school diploma","White only","No","Yes",265,0,961.53,20141213,"13. $60,000 to $74,999",1
20141211141708,62,"F","2. high school diploma","White only","No","Yes",151,0,865.38,20141208,"12. $50,000 to $59,999",2
20141211141710,49,"F","4. associate degree","White only","No","Yes",510,2,180,20141227,"13. $60,000 to $74,999",4
20141211141711,53,"M","2. high school diploma","White only","No","No",245,0,NA,20141217,"7. $20,000 to $24,999",2
20141211141712,36,"F","5. bachelor's degree","White only","Yes","Yes",120,2,384,20141221,"14. $75,000 to $99,999",4
20141211141715,27,"M","1. < high school diploma","White only","Yes","Yes",385,2,520,20141207,"12. $50,000 to $59,999",7
20141211141724,42,"F","1. < high school diploma","Black only","No","Yes",270,1,290,20141220,"8. $25,000 to $29,999",3
20141211141729,59,"M","6. master's degree","White only","Yes","Yes",130,0,2884.61,20141217,"13. $60,000 to $74,999",3
20141211141732,47,"F","5. bachelor's degree","White only","No","Yes",130,1,2346.15,20141212,"15. $100,000 to $149,999",3
20141211141733,28,"F","3. some college","White only","No","Yes",180,3,NA,20141219,"10. $35,000 to $39,999",5
20141211141741,34,"M","2. high school diploma","White only","Yes","No",321,4,712.8,20141216,"11. $40,000 to $49,999",6
20141211141743,24,"F","5. bachelor's degree","White only","No","Yes",255,0,750,20141221,"9. $30,000 to $34,999",1
20141211141752,16,"M","1. < high school diploma","White only","No","Yes",270,4,NA,20141213,"14. $75,000 to $99,999",5
20141211141756,67,"M","1. < high school diploma","White only","Yes","Yes",170,0,NA,20141215,"8. $25,000 to $29,999",2
20141211141765,28,"M","2. high school diploma","White only","No","Yes",303,1,NA,20141218,"15. $100,000 to $149,999",3
20141211141766,35,"M","5. bachelor's degree","White only","No","Yes",0,2,2115.38,20141203,"16. >= $150,000",4
20141211141768,16,"M","1. < high school diploma","White only","Yes","Yes",640,2,NA,20141214,"7. $20,000 to $24,999",3
20141211141781,35,"M","4. associate degree","White only","No","Yes",295,0,1200,20141212,"4. $10,000 to $12,499",1
20141211141783,32,"F","2. high school diploma","White only","No","Yes",0,2,780,20141215,"12. $50,000 to $59,999",4
20141211141785,30,"F","3. some college","White only","Yes","Yes",215,2,439.28,20141214,"12. $50,000 to $59,999",4
20141211141786,17,"M","1. < high school diploma","White only","No","Yes",347,2,NA,20141228,"11. $40,000 to $49,999",5
20141211141788,16,"F","1. < high school diploma","Asian only","No","Yes",405,2,NA,20141223,"15. $100,000 to $149,999",4
20141211141791,17,"M","1. < high school diploma","White only","No","Yes",120,2,NA,20141219,"13. $60,000 to $74,999",3
20141211141796,36,"F","5. bachelor's degree","White only","No","Yes",120,2,1538.46,20141227,"16. >= $150,000",3
20141211141799,38,"F","4. associate degree","White only","No","Yes",195,1,1000,20141207,"13. $60,000 to $74,999",3
20141211141804,47,"F","2. high school diploma","White only","No","Yes",120,1,800,20141207,"15. $100,000 to $149,999",3
20141211141806,41,"F","5. bachelor's degree","White only","No","Yes",266,2,NA,20141214,"16. >= $150,000",4
20141211141811,71,"M","2. high school diploma","White only","No","No",693,0,NA,20141203,"4. $10,000 to $12,499",1
20141211141813,33,"F","3. some college","White only","No","Yes",340,0,NA,20141213,"14. $75,000 to $99,999",2
20141211141814,55,"F","1. < high school diploma","Black only","No","Yes",385,0,576.92,20141213,"13. $60,000 to $74,999",4
20141211141818,85,"F","1. < high school diploma","White only","No","Yes",575,0,NA,20141209,"7. $20,000 to $24,999",1
20141211141821,33,"M","3. some college","White only","No","Yes",265,0,437,20141209,"7. $20,000 to $24,999",1
20141211141827,50,"F","6. master's degree","White only","No","Yes",170,1,NA,20141222,"14. $75,000 to $99,999",3
20141211141830,28,"F","5. bachelor's degree","White only","No","Yes",170,1,NA,20141217,"14. $75,000 to $99,999",3
20141211141831,42,"F","5. bachelor's degree","Asian only","No","Yes",91,1,NA,20141227,"12. $50,000 to $59,999",3
20141211141834,25,"F","5. bachelor's degree","White only","No","Yes",20,0,1872,20141204,"16. >= $150,000",3
20141211141835,30,"M","6. master's degree","White only","No","Yes",60,1,2884.61,20141212,"16. >= $150,000",3
20141211141841,56,"F","5. bachelor's degree","White only","Yes","Yes",120,0,333,20141216,"8. $25,000 to $29,999",2
20141211141846,23,"F","2. high school diploma","White only","No","No",240,2,300,20141213,"11. $40,000 to $49,999",4
20141211141849,34,"F","6. master's degree","White only","No","No",272,3,1307.69,20141211,"15. $100,000 to $149,999",5
